date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:03:16	36703/36703	---M--	200	added ('OK')	image/jpeg	etag:%228f5f-5c30e358dd7c0%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-qg-shingle-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-qg-shingle-min.jpg	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:17	275621/275621	---M--	200	added ('OK')	image/jpeg	etag:%22434a5-5c30e358dd7c0%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-qg-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-qg-house-min.jpg	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:17	38772/38772	---M--	200	added ('OK')	image/jpeg	etag:%229774-5c30e359d1a00%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-rrb-shingle-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-rrb-shingle-min.jpg	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:18	274587/274587	---M--	200	added ('OK')	image/jpeg	etag:%224309b-5c30e359d1a00%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-rrb-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-rrb-house-min.jpg	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:18	45428/45428	---M--	200	added ('OK')	image/jpeg	etag:%22b174-5c30e359d1a00%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-sr-shingle-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-sr-shingle-min.jpg	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:19	40574/40574	---M--	200	added ('OK')	image/jpeg	etag:%229e7e-5c30e35ac5c40%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-ssg-shingle-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-ssg-shingle-min.jpg	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:20	38068/38068	---M--	200	added ('OK')	image/jpeg	etag:%2294b4-5c30e35cae0c0%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-tb-shingle-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-tb-shingle-min.jpg	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:21	274375/274375	---M--	200	added ('OK')	image/jpeg	etag:%2242fc7-5c30e359d1a00%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-sr-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-sr-house-min.jpg	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:21	274330/274330	---M--	200	added ('OK')	image/jpeg	etag:%2242f9a-5c30e35ac5c40%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-ssg-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-ssg-house-min.jpg	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:21	40026/40026	---M--	200	added ('OK')	image/jpeg	etag:%229c5a-5c30e35da2300%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-vb-shingle-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-vb-shingle-min.jpg	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:21	271265/271265	---M--	200	added ('OK')	image/jpeg	etag:%22423a1-5c30e35cae0c0%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-tb-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-tb-house-min.jpg	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:22	0/-1	---M--	302	error ('')			https://lebronconstruction.com/Home.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Home.3ea.delayed	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:22	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Roofing-Services-11-11.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Roofing-Services-11-11.3eb.delayed	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:22	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Remodeling-Services.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Remodeling-Services.3ec.delayed	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:22	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Financing_3.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Financing_3.3ed.delayed	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:22	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Testimonials.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Testimonials.3ee.delayed	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:22	270862/270862	---M--	200	added ('OK')	image/jpeg	etag:%224220e-5c30e35cae0c0%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-vb-house-min.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-vb-house-min.jpg	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:22	342/342	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2017:03:22%20GMT	https://lebronconstruction.com/Online_Coupons.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Online_Coupons.htm	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:22	338/338	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2017:03:23%20GMT	https://lebronconstruction.com/Contact-Us.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Contact-Us.htm	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:23	0/-1	---M--	302	error ('')			https://lebronconstruction.com/Home.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Home.3f2.delayed	(from https://lebronconstruction.com/Duration-1)
13:03:23	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Roofing-Services-11-11.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Roofing-Services-11-11.3f3.delayed	(from https://lebronconstruction.com/Duration-1)
13:03:23	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Remodeling-Services.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Remodeling-Services.3f4.delayed	(from https://lebronconstruction.com/Duration-1)
13:03:23	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Financing_3.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Financing_3.3f5.delayed	(from https://lebronconstruction.com/Duration-1)
13:03:23	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Testimonials.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Testimonials.3f6.delayed	(from https://lebronconstruction.com/Duration-1)
13:03:23	63847/63847	---M--	200	added ('OK')	image/jpeg	etag:%22f967-55874c0a458c0%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/Owens/Warranties/Duration.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/Owens/Warranties/Duration.jpg	(from https://lebronconstruction.com/Duration-1)
13:03:23	342/342	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2017:03:24%20GMT	https://lebronconstruction.com/Online_Coupons.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Online_Coupons.htm	(from https://lebronconstruction.com/Duration-1)
13:03:23	98895/98895	---M--	200	added ('OK')	image/jpeg	etag:%221824f-5c3b05407a1c0%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-house1.jpeg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/astonwood-house1.jpg	(from https://lebronconstruction.com/tamko-astonwood3)
13:03:24	338/338	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2017:03:24%20GMT	https://lebronconstruction.com/Contact-Us.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Contact-Us.htm	(from https://lebronconstruction.com/Duration-1)
13:03:24	0/-1	---M--	302	error ('')			https://lebronconstruction.com/Home.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Home.3fa.delayed	(from https://lebronconstruction.com/Oakridge-1)
13:03:24	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Roofing-Services-11-11.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Roofing-Services-11-11.3fb.delayed	(from https://lebronconstruction.com/Oakridge-1)
13:03:24	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Remodeling-Services.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Remodeling-Services.3fc.delayed	(from https://lebronconstruction.com/Oakridge-1)
13:03:24	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Financing_3.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Financing_3.3fd.delayed	(from https://lebronconstruction.com/Oakridge-1)
13:03:24	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Testimonials.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Testimonials.3fe.delayed	(from https://lebronconstruction.com/Oakridge-1)
13:03:24	64803/64803	---M--	200	added ('OK')	image/jpeg	etag:%22fd23-55874c0a458c0%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/Owens/Warranties/Oakridge.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/Owens/Warranties/Oakridge.jpg	(from https://lebronconstruction.com/Oakridge-1)
13:03:24	342/342	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2017:03:25%20GMT	https://lebronconstruction.com/Online_Coupons.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Online_Coupons.htm	(from https://lebronconstruction.com/Oakridge-1)
13:03:25	338/338	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2017:03:25%20GMT	https://lebronconstruction.com/Contact-Us.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Contact-Us.htm	(from https://lebronconstruction.com/Oakridge-1)
13:03:25	0/-1	---M--	302	error ('')			https://lebronconstruction.com/Home.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Home.402.delayed	(from https://lebronconstruction.com/TruDefinition-1)
13:03:25	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Roofing-Services-11-11.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Roofing-Services-11-11.403.delayed	(from https://lebronconstruction.com/TruDefinition-1)
13:03:25	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Remodeling-Services.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Remodeling-Services.404.delayed	(from https://lebronconstruction.com/TruDefinition-1)
13:03:25	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Financing_3.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Financing_3.405.delayed	(from https://lebronconstruction.com/TruDefinition-1)
13:03:25	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Testimonials.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Testimonials.406.delayed	(from https://lebronconstruction.com/TruDefinition-1)
13:03:25	63973/63973	---M--	200	added ('OK')	image/jpeg	etag:%22f9e5-55874c0a458c0%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/Owens/Warranties/TruDefinition.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/Owens/Warranties/TruDefinition.jpg	(from https://lebronconstruction.com/TruDefinition-1)
13:03:25	342/342	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2017:03:26%20GMT	https://lebronconstruction.com/Online_Coupons.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Online_Coupons.htm	(from https://lebronconstruction.com/TruDefinition-1)
13:03:26	338/338	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2017:03:26%20GMT	https://lebronconstruction.com/Contact-Us.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Contact-Us.htm	(from https://lebronconstruction.com/TruDefinition-1)
13:03:26	0/-1	---M--	302	error ('')			https://lebronconstruction.com/Home.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Home.40a.delayed	(from https://lebronconstruction.com/Bershire-1)
13:03:26	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Roofing-Services-11-11.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Roofing-Services-11-11.40b.delayed	(from https://lebronconstruction.com/Bershire-1)
13:03:26	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Remodeling-Services.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Remodeling-Services.40c.delayed	(from https://lebronconstruction.com/Bershire-1)
13:03:26	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Financing_3.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Financing_3.40d.delayed	(from https://lebronconstruction.com/Bershire-1)
13:03:26	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Testimonials.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Testimonials.40e.delayed	(from https://lebronconstruction.com/Bershire-1)
13:03:27	342/342	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2017:03:27%20GMT	https://lebronconstruction.com/Online_Coupons.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Online_Coupons.htm	(from https://lebronconstruction.com/Bershire-1)
13:03:27	64874/64874	---M--	200	added ('OK')	image/jpeg	etag:%22fd6a-55874c0a458c0%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/Owens/Warranties/Bershire.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/Owens/Warranties/Bershire.jpg	(from https://lebronconstruction.com/Bershire-1)
13:03:27	338/338	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2017:03:27%20GMT	https://lebronconstruction.com/Contact-Us.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Contact-Us.htm	(from https://lebronconstruction.com/Bershire-1)
13:03:27	0/-1	---M--	302	error ('')			https://lebronconstruction.com/Home.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Home.412.delayed	(from https://lebronconstruction.com/Supreme-1)
13:03:27	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Roofing-Services-11-11.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Roofing-Services-11-11.413.delayed	(from https://lebronconstruction.com/Supreme-1)
13:03:27	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Remodeling-Services.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Remodeling-Services.414.delayed	(from https://lebronconstruction.com/Supreme-1)
13:03:27	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Financing_3.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Financing_3.415.delayed	(from https://lebronconstruction.com/Supreme-1)
13:03:27	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Testimonials.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Testimonials.416.delayed	(from https://lebronconstruction.com/Supreme-1)
13:03:28	54508/54508	---M--	200	added ('OK')	image/jpeg	etag:%22d4ec-55874c0a458c0%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/Owens/Warranties/Supreme.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/Owens/Warranties/Supreme.jpg	(from https://lebronconstruction.com/Supreme-1)
13:03:28	342/342	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2017:03:28%20GMT	https://lebronconstruction.com/Online_Coupons.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Online_Coupons.htm	(from https://lebronconstruction.com/Supreme-1)
13:03:28	338/338	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2017:03:28%20GMT	https://lebronconstruction.com/Contact-Us.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Contact-Us.htm	(from https://lebronconstruction.com/Supreme-1)
13:03:30	1/1	---M--	200	added ('OK')	text/plain	etag:%226696ad46-1%22	https://use.typekit.net/robots.txt		(from https://use.typekit.net/rfa2hcj.css)
13:03:31	358981/358981	---M--	200	added ('OK')	image/jpeg	etag:%2257a45-5c3af644cc840%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/heritage-shingle-LrgBrown-min.jpeg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/heritage-shingle-LrgBrown-min.jpg	(from https://lebronconstruction.com/css/tamko-heritage3.css)
13:03:32	197098/197098	---M--	200	added ('OK')	image/jpeg	etag:%22301ea-5c30e48822340%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/titan-shingle-bg.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/titan-shingle-bg.jpg	(from https://lebronconstruction.com/css/tamko-heritage3.css)
13:03:34	62592/62592	---M--	200	added ('OK')	image/jpeg	etag:%22f480-5c30e4418fcc0%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/StormFighter-IR---Fractal-Background.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/StormFighter-IR---Fractal-Background.jpg	(from https://lebronconstruction.com/css/tamko-heritage3.css)
13:03:35	308293/308293	---M--	200	added ('OK')	image/jpeg	etag:%224b445-5c3b005f29e40%22	https://lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-shingle-LrgBrown-min.jpeg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Reusable/tamko2021/woodgate-shingle-LrgBrown-min.jpg	(from https://lebronconstruction.com/css/tamko-woodgate3.css)
